Date,Open,High,Low,Close,Volume,Market Cap
09-Aug-17,0.07 ,0.06795 ,0.06276 ,0.06424 ,549549.00 ,14055400.00 
10-Aug-17,0.06 ,0.06390 ,0.05269 ,0.05425 ,787889.00 ,13527700.00 
11-Aug-17,0.05 ,0.05630 ,0.04960 ,0.05396 ,706476.00 ,11437000.00 
12-Aug-17,0.05 ,0.05468 ,0.04988 ,0.05184 ,350895.00 ,11455400.00 
13-Aug-17,0.05 ,0.05328 ,0.03797 ,0.04122 ,930158.00 ,11045600.00 
14-Aug-17,0.04 ,0.05840 ,0.04001 ,0.04899 ,1788690.00 ,8725310.00 
15-Aug-17,0.05 ,0.05236 ,0.04192 ,0.04768 ,1095600.00 ,10407100.00 
16-Aug-17,0.05 ,0.04932 ,0.04388 ,0.04648 ,437461.00 ,10210300.00 
17-Aug-17,0.05 ,0.04647 ,0.04150 ,0.04186 ,241396.00 ,9908540.00 
18-Aug-17,0.04 ,0.04439 ,0.03757 ,0.03938 ,376537.00 ,8903870.00 
19-Aug-17,0.04 ,0.04209 ,0.03375 ,0.03934 ,620381.00 ,8354360.00 
20-Aug-17,0.04 ,0.04429 ,0.03674 ,0.04097 ,529523.00 ,8286870.00 
21-Aug-17,0.04 ,0.04334 ,0.03812 ,0.03906 ,299318.00 ,8679720.00 
22-Aug-17,0.04 ,0.04000 ,0.03525 ,0.03982 ,224578.00 ,8349840.00 
23-Aug-17,0.04 ,0.04919 ,0.03947 ,0.04154 ,903706.00 ,8495960.00 
24-Aug-17,0.04 ,0.04437 ,0.04147 ,0.04375 ,431696.00 ,8851170.00 
25-Aug-17,0.04 ,0.04439 ,0.04061 ,0.04177 ,170398.00 ,9339520.00 
26-Aug-17,0.04 ,0.04243 ,0.03957 ,0.04215 ,237778.00 ,8934830.00 
27-Aug-17,0.04 ,0.04341 ,0.04023 ,0.04251 ,232653.00 ,9002130.00 
28-Aug-17,0.04 ,0.05122 ,0.04098 ,0.04719 ,857315.00 ,9094740.00 
29-Aug-17,0.05 ,0.05032 ,0.04404 ,0.04702 ,495764.00 ,10140100.00 
30-Aug-17,0.05 ,0.05233 ,0.04434 ,0.04901 ,530979.00 ,9971580.00 
31-Aug-17,0.05 ,0.05006 ,0.04703 ,0.04840 ,239294.00 ,10353700.00 
01-Sep-17,0.05 ,0.05058 ,0.04705 ,0.04762 ,353426.00 ,10354600.00 
02-Sep-17,0.05 ,0.04988 ,0.04398 ,0.04536 ,216123.00 ,10169000.00 
03-Sep-17,0.05 ,0.04754 ,0.04293 ,0.04629 ,194921.00 ,9704780.00 
04-Sep-17,0.05 ,0.04653 ,0.03824 ,0.04008 ,226705.00 ,9906840.00 
05-Sep-17,0.04 ,0.04096 ,0.03641 ,0.04018 ,142007.00 ,8624800.00 
06-Sep-17,0.04 ,0.04422 ,0.03619 ,0.03997 ,787679.00 ,8588500.00 
07-Sep-17,0.04 ,0.04003 ,0.03800 ,0.03944 ,257771.00 ,8493290.00 
08-Sep-17,0.04 ,0.04003 ,0.03417 ,0.03601 ,134280.00 ,8479890.00 
09-Sep-17,0.04 ,0.03658 ,0.03414 ,0.03593 ,348723.00 ,7721080.00 
10-Sep-17,0.04 ,0.03584 ,0.03256 ,0.03458 ,81813.00 ,7669630.00 
11-Sep-17,0.03 ,0.03573 ,0.03321 ,0.03436 ,64694.00 ,7470080.00 
12-Sep-17,0.03 ,0.03506 ,0.02709 ,0.02876 ,1091460.00 ,7360640.00 
13-Sep-17,0.03 ,0.04712 ,0.02681 ,0.03943 ,4412800.00 ,6163150.00 
14-Sep-17,0.04 ,0.04506 ,0.03548 ,0.03631 ,2765180.00 ,8423030.00 
15-Sep-17,0.04 ,0.03958 ,0.02421 ,0.03684 ,1244770.00 ,7825840.00 
16-Sep-17,0.04 ,0.03915 ,0.03222 ,0.03641 ,551903.00 ,7860080.00 
17-Sep-17,0.04 ,0.05537 ,0.03204 ,0.04716 ,3232310.00 ,7848400.00 
18-Sep-17,0.05 ,0.07129 ,0.04743 ,0.06663 ,7701520.00 ,10153500.00 
19-Sep-17,0.07 ,0.06703 ,0.05061 ,0.05100 ,1672030.00 ,14349600.00 
